GID,Trait,Env,Response
348,NWI,LND18,-0.034138669
349,NWI,LND18,-0.024074826
350,NWI,LND18,-0.044592903
351,NWI,LND18,-0.037483777
352,NWI,LND18,-0.04513774
353,NWI,LND18,-0.043015865
354,NWI,LND18,-0.050658287
355,NWI,LND18,-0.033606298
356,NWI,LND18,-0.033099155
357,NWI,LND18,-0.016020168
358,NWI,LND18,-0.028977162
359,NWI,LND18,-0.055407939
360,NWI,LND18,-0.037445256
361,NWI,LND18,-0.03251056
362,NWI,LND18,-0.029636295
363,NWI,LND18,-0.029599291
364,NWI,LND18,-0.048378606
365,NWI,LND18,-0.053398745
366,NWI,LND18,-0.036191686
367,NWI,LND18,-0.034801456
368,NWI,LND18,-0.022471822
369,NWI,LND18,-0.024385213
370,NWI,LND18,-0.026227661
371,NWI,LND18,-0.035826681
372,NWI,LND18,-0.032391605
373,NWI,LND18,-0.045923374
374,NWI,LND18,-0.038185066
375,NWI,LND18,-0.033996668
376,NWI,LND18,-0.025267041
377,NWI,LND18,-0.040224128
378,NWI,LND18,-0.043755775
379,NWI,LND18,-0.034759035
380,NWI,LND18,-0.031957669
381,NWI,LND18,-0.038414685
382,NWI,LND18,-0.020794587
383,NWI,LND18,-0.031952657
384,NWI,LND18,-0.043915708
385,NWI,LND18,-0.058124387
386,NWI,LND18,-0.041591694
387,NWI,LND18,-0.03332986
388,NWI,LND18,-0.034608169
389,NWI,LND18,-0.030970809
390,NWI,LND18,-0.026155698
391,NWI,LND18,-0.040546095
392,NWI,LND18,-0.043514106
393,NWI,LND18,-0.025568145
394,NWI,LND18,-0.033576631
395,NWI,LND18,-0.042505182
396,NWI,LND18,-0.021856259
397,NWI,LND18,-0.033510918
398,NWI,LND18,-0.048820656
399,NWI,LND18,-0.022238124
400,NWI,LND18,-0.008609726
401,NWI,LND18,-0.040464853
402,NWI,LND18,-0.040259298
403,NWI,LND18,-0.007920769
404,NWI,LND18,-0.030244151
405,NWI,LND18,-0.036017694
406,NWI,LND18,-0.024478365
407,NWI,LND18,-0.041928174
408,NWI,LND18,-0.0345177
409,NWI,LND18,-0.037726589
410,NWI,LND18,-0.039872271
411,NWI,LND18,-0.026280405
412,NWI,LND18,-0.021090686
413,NWI,LND18,-0.028995209
414,NWI,LND18,-0.02625138
415,NWI,LND18,-0.031422072
416,NWI,LND18,-0.01959276
417,NWI,LND18,-0.022953277
418,NWI,LND18,-0.035768887
419,NWI,LND18,-0.046899596
420,NWI,LND18,-0.046931031
421,NWI,LND18,-0.063561028
422,NWI,LND18,-0.051423914
423,NWI,LND18,-0.051581282
424,NWI,LND18,-0.04958678
425,NWI,LND18,-0.047263273
426,NWI,LND18,-0.028133441
427,NWI,LND18,-0.037439222
428,NWI,LND18,-0.028548159
429,NWI,LND18,-0.042148629
430,NWI,LND18,-0.039870953
431,NWI,LND18,-0.049249222
432,NWI,LND18,-0.04825794
433,NWI,LND18,-0.036562014
434,NWI,LND18,-0.037314231
435,NWI,LND18,-0.030845553
436,NWI,LND18,-0.02616738
437,NWI,LND18,-0.039122723
438,NWI,LND18,-0.058003646
439,NWI,LND18,-0.054875241
440,NWI,LND18,-0.056163701
441,NWI,LND18,-0.046662522
442,NWI,LND18,-0.031294248
443,NWI,LND18,-0.030539274
444,NWI,LND18,-0.056781244
445,NWI,LND18,-0.064303699
446,NWI,LND18,-0.04330716
447,NWI,LND18,-0.038202584
448,NWI,LND18,-0.043827934
449,NWI,LND18,-0.06881456
450,NWI,LND18,-0.034605315
451,NWI,LND18,-0.011980427
452,NWI,LND18,-0.010160621
453,NWI,LND18,-0.016407811
454,NWI,LND18,-0.043259073
455,NWI,LND18,-0.041138303
456,NWI,LND18,-0.030370987
1,GY,PUL15,8.35918
2,GY,PUL15,7.30168
3,GY,PUL15,5.10828
4,GY,PUL15,6.01628
5,GY,PUL15,5.70128
6,GY,PUL15,6.64918
7,GY,PUL15,6.53058
8,GY,PUL15,6.29328
9,GY,PUL15,6.25428
10,GY,PUL15,5.89828
11,GY,PUL15,6.05628
12,GY,PUL15,6.84708
13,GY,PUL15,6.88638
14,GY,PUL15,7.04508
15,GY,PUL15,7.5986
16,GY,PUL15,7.27838
17,GY,PUL15,8.07308
18,GY,PUL15,8.34958
19,GY,PUL15,6.33328
20,GY,PUL15,9.37728
21,GY,PUL15,7.51928
22,GY,PUL15,8.31028
23,GY,PUL15,7.87508
24,GY,PUL15,7.51928
25,GY,PUL15,8.58628
26,GY,PUL15,6.92628
27,GY,PUL15,8.62628
28,GY,PUL15,7.32138
29,GY,PUL15,8.50748
30,GY,PUL15,7.35698
31,GY,PUL15,7.95438
32,GY,PUL15,6.84688
33,GY,PUL15,8.94228
34,GY,PUL15,6.64978
35,GY,PUL15,4.71228
36,GY,PUL15,5.34528
37,GY,PUL15,5.66128
38,GY,PUL15,6.84688
39,GY,PUL15,6.17528
40,GY,PUL15,7.00498
41,GY,PUL15,6.80778
42,GY,PUL15,5.54228
43,GY,PUL15,7.83528
44,GY,PUL15,8.24058
45,GY,PUL15,8.12198
46,GY,PUL15,8.08268
47,GY,PUL15,7.88478
48,GY,PUL15,5.47328
49,GY,PUL15,7.96408
50,GY,PUL15,6.73868
51,GY,PUL15,6.97588
52,GY,PUL15,6.54078
53,GY,PUL15,6.89658
54,GY,PUL15,6.58008
55,GY,PUL15,6.46128
56,GY,PUL15,6.06628
57,GY,PUL15,6.89638
58,GY,PUL15,6.77778
59,GY,PUL15,5.51228
60,GY,PUL15,5.71028
61,GY,PUL15,6.14528
62,GY,PUL15,5.67128
63,GY,PUL15,8.60628
64,GY,PUL15,5.98728
65,GY,PUL15,7.81548
66,GY,PUL15,6.31328
67,GY,PUL15,7.26238
68,GY,PUL15,7.53892
69,GY,PUL15,8.51778
70,GY,PUL15,7.17308
71,GY,PUL15,7.33178
72,GY,PUL15,6.46228
73,GY,PUL15,6.30428
74,GY,PUL15,8.03318
75,GY,PUL15,8.94228
76,GY,PUL15,7.01518
77,GY,PUL15,5.67128
78,GY,PUL15,6.11528
79,GY,PUL15,8.13198
80,GY,PUL15,7.49964
81,GY,PUL15,7.30168
82,GY,PUL15,7.61824
83,GY,PUL15,7.65758
84,GY,PUL15,7.14378
85,GY,PUL15,6.59008
86,GY,PUL15,6.03628
87,GY,PUL15,6.03628
88,GY,PUL15,5.74928
89,GY,PUL15,7.69678
90,GY,PUL15,6.74828
91,GY,PUL15,4.68228
92,GY,PUL15,7.65788
93,GY,PUL15,6.58098
94,GY,PUL15,6.70908
95,GY,PUL15,6.50128
96,GY,PUL15,6.59038
97,GY,PUL15,7.26208
98,GY,PUL15,7.14348
99,GY,PUL15,6.43228
100,GY,PUL15,7.26208
101,GY,PUL15,6.66898
102,GY,PUL15,7.34138
103,GY,PUL15,5.90828
104,GY,PUL15,6.10528
105,GY,PUL15,6.39228
106,GY,PUL15,6.70908
107,GY,PUL15,7.26208
108,GY,PUL15,7.34138
109,GY,PUL15,7.69718
110,GY,PUL15,6.94628
111,GY,PUL15,7.26208
112,GY,PUL15,6.70908
113,GY,PUL15,7.83528
114,GY,PUL15,6.60988
115,GY,PUL15,8.40888
116,GY,PUL15,6.66898
117,GY,PUL15,7.30208
118,GY,PUL15,7.18348
119,GY,PUL15,5.79928
120,GY,PUL15,7.49926
121,GY,PUL15,8.05298
122,GY,PUL15,7.38068
123,GY,PUL15,7.14348
124,GY,PUL15,6.59038
125,GY,PUL15,7.34138
126,GY,PUL15,6.90618
127,GY,PUL15,7.34138
128,GY,PUL15,7.00498
129,GY,PUL15,7.28228
130,GY,PUL15,6.05628
131,GY,PUL15,6.76778
132,GY,PUL15,7.5194653
133,GY,PUL15,6.60988
134,GY,PUL15,7.20288
135,GY,PUL15,6.57058
136,GY,PUL15,6.80778
137,GY,PUL15,8.54728
138,GY,PUL15,7.91458
139,GY,PUL15,8.27038
140,GY,PUL15,6.88638
141,GY,PUL15,7.83528
142,GY,PUL15,7.20288
143,GY,PUL15,8.34968
144,GY,PUL15,8.15178
145,GY,PUL15,9.18028
146,GY,PUL15,7.59804
147,GY,PUL15,8.23108
148,GY,PUL15,7.16368
149,GY,PUL15,9.77328
150,GY,PUL15,8.22088
151,GY,PUL15,8.69528
152,GY,PUL15,7.70718
153,GY,PUL15,6.87698
154,GY,PUL15,6.32328
155,GY,PUL15,7.46998
156,GY,PUL15,6.99558
157,GY,PUL15,6.24428
158,GY,PUL15,6.71828
159,GY,PUL15,6.95548
160,GY,PUL15,5.80928
161,GY,PUL15,6.79758
162,GY,PUL15,5.33528
163,GY,PUL15,6.00628
164,GY,PUL15,6.63968
165,GY,PUL15,5.41328
166,GY,PUL15,6.63968
167,GY,PUL15,6.12528
168,GY,PUL15,6.91618
169,GY,PUL15,6.00628
170,GY,PUL15,6.79758
171,GY,PUL15,7.15348
172,GY,PUL15,5.73028
173,GY,PUL15,4.93928
174,GY,PUL15,6.36228
175,GY,PUL15,6.59968
176,GY,PUL15,6.79758
177,GY,PUL15,7.11418
178,GY,PUL15,7.42995
179,GY,PUL15,8.81428
180,GY,PUL15,6.87698
181,GY,PUL15,7.03488
182,GY,PUL15,8.33958
183,GY,PUL15,7.78578
184,GY,PUL15,9.32728
185,GY,PUL15,7.46998
186,GY,PUL15,7.03488
187,GY,PUL15,7.35138
188,GY,PUL15,6.77888
189,GY,PUL15,6.26528
190,GY,PUL15,8.12288
191,GY,PUL15,8.51878
192,GY,PUL15,6.58098
193,GY,PUL15,7.41128
194,GY,PUL15,7.60916
195,GY,PUL15,7.64848
196,GY,PUL15,8.20218
197,GY,PUL15,9.30928
198,GY,PUL15,8.51878
199,GY,PUL15,9.15128
200,GY,PUL15,7.96498
201,GY,PUL15,8.12288
202,GY,PUL15,8.20218
203,GY,PUL15,6.97688
204,GY,PUL15,7.17398
205,GY,PUL15,7.96498
206,GY,PUL15,6.85818
207,GY,PUL15,7.13468
208,GY,PUL15,7.01608
209,GY,PUL15,7.29258
210,GY,PUL15,7.25338
211,GY,PUL15,6.42328
212,GY,PUL15,7.25338
213,GY,PUL15,6.77888
214,GY,PUL15,6.43228
215,GY,PUL15,7.60916
216,GY,PUL15,7.18348
217,GY,PUL15,7.14348
218,GY,PUL15,5.72028
219,GY,PUL15,4.52528
220,GY,PUL15,5.67228
221,GY,PUL15,4.68328
222,GY,PUL15,8.25098
223,GY,PUL15,6.61988
224,GY,PUL15,8.75028
225,GY,PUL15,7.48944
226,GY,PUL15,6.85708
227,GY,PUL15,9.38728
228,GY,PUL15,7.76598
229,GY,PUL15,7.37088
230,GY,PUL15,7.92458
231,GY,PUL15,8.12178
232,GY,PUL15,6.38228
233,GY,PUL15,5.71028
234,GY,PUL15,5.47328
235,GY,PUL15,4.91928
236,GY,PUL15,6.18428
237,GY,PUL15,6.93568
238,GY,PUL15,6.10528
239,GY,PUL15,7.33158
240,GY,PUL15,6.85708
241,GY,PUL15,7.45015
242,GY,PUL15,6.93568
243,GY,PUL15,7.72668
244,GY,PUL15,6.30328
245,GY,PUL15,6.46128
246,GY,PUL15,6.73848
247,GY,PUL15,6.69848
248,GY,PUL15,5.78928
249,GY,PUL15,7.528732
250,GY,PUL15,4.99828
251,GY,PUL15,7.85508
252,GY,PUL15,6.65918
253,GY,PUL15,6.42228
254,GY,PUL15,7.37088
255,GY,PUL15,6.85708
256,GY,PUL15,6.97568
257,GY,PUL15,7.68738
258,GY,PUL15,8.16178
259,GY,PUL15,8.08248
260,GY,PUL15,7.21298
261,GY,PUL15,6.81708
262,GY,PUL15,7.25218
263,GY,PUL15,7.57821
264,GY,PUL15,7.10378
265,GY,PUL15,6.82728
266,GY,PUL15,6.62938
267,GY,PUL15,6.47128
268,GY,PUL15,7.42032
269,GY,PUL15,6.02828
270,GY,PUL15,6.93678
271,GY,PUL15,5.90928
272,GY,PUL15,5.94828
273,GY,PUL15,5.83028
274,GY,PUL15,6.22528
275,GY,PUL15,6.58008
276,GY,PUL15,6.73868
277,GY,PUL15,7.41028
278,GY,PUL15,7.84548
279,GY,PUL15,8.35918
280,GY,PUL15,7.64748
281,GY,PUL15,7.72688
282,GY,PUL15,7.33178
283,GY,PUL15,6.68898
284,GY,PUL15,7.33178
285,GY,PUL15,8.12198
286,GY,PUL15,6.74798
287,GY,PUL15,7.10378
288,GY,PUL15,6.98558
289,GY,PUL15,6.34328
290,GY,PUL15,7.21308
291,GY,PUL15,7.21308
292,GY,PUL15,7.528917
293,GY,PUL15,7.60824
294,GY,PUL15,7.25238
295,GY,PUL15,7.09448
296,GY,PUL15,6.73868
297,GY,PUL15,7.33178
298,GY,PUL15,7.72688
299,GY,PUL15,6.70868
300,GY,PUL15,6.62938
301,GY,PUL15,6.86658
302,GY,PUL15,7.18308
303,GY,PUL15,6.70868
304,GY,PUL15,7.06448
305,GY,PUL15,6.86658
306,GY,PUL15,6.90658
307,GY,PUL15,7.93408
308,GY,PUL15,7.89478
309,GY,PUL15,7.97408
310,GY,PUL15,6.94588
311,GY,PUL15,7.02518
312,GY,PUL15,6.59008
313,GY,PUL15,6.60968
314,GY,PUL15,8.32988
315,GY,PUL15,6.39228
316,GY,PUL15,7.14378
317,GY,PUL15,6.39228
318,GY,PUL15,6.70868
319,GY,PUL15,6.19528
320,GY,PUL15,6.82728
321,GY,PUL15,7.10378
322,GY,PUL15,6.86658
323,GY,PUL15,6.47128
324,GY,PUL15,6.81728
325,GY,PUL15,6.89658
326,GY,PUL15,6.86658
327,GY,PUL15,7.61824
328,GY,PUL15,5.91728
329,GY,PUL15,7.71718
330,GY,PUL15,7.51928
331,GY,PUL15,6.13528
332,GY,PUL15,7.27838
333,GY,PUL15,8.51768
334,GY,PUL15,8.47758
335,GY,PUL15,7.528732
336,GY,PUL15,9.18928
337,GY,PUL15,5.03828
338,GY,PUL15,6.89638
339,GY,PUL15,7.45015
340,GY,PUL15,7.13358
341,GY,PUL15,7.01498
342,GY,PUL15,7.09428
343,GY,PUL15,8.31968
344,GY,PUL15,7.60805
345,GY,PUL15,7.84528
346,GY,PUL15,8.55728
347,GY,PUL15,8.04318
348,GY,PUL15,6.93568
349,GY,PUL15,6.06628
350,GY,PUL15,5.67128
351,GY,PUL15,5.43428
352,GY,PUL15,5.67128
353,GY,PUL15,6.50128
354,GY,PUL15,7.528732
355,GY,PUL15,7.91458
356,GY,PUL15,6.53058
357,GY,PUL15,8.90228
358,GY,PUL15,9.02128
359,GY,PUL15,4.91028
360,GY,PUL15,5.89828
361,GY,PUL15,5.70028
362,GY,PUL15,5.77928
363,GY,PUL15,5.97728
364,GY,PUL15,6.13528
365,GY,PUL15,6.72848
366,GY,PUL15,6.57058
367,GY,PUL15,6.84708
368,GY,PUL15,6.33328
369,GY,PUL15,6.01728
370,GY,PUL15,7.55875
371,GY,PUL15,7.04508
372,GY,PUL15,6.64918
373,GY,PUL15,7.12358
374,GY,PUL15,6.49128
375,GY,PUL15,6.33328
376,GY,PUL15,6.13528
377,GY,PUL15,6.72848
378,GY,PUL15,7.32158
379,GY,PUL15,6.72848
380,GY,PUL15,5.46328
381,GY,PUL15,7.08428
382,GY,PUL15,6.33328
383,GY,PUL15,6.96568
384,GY,PUL15,6.88638
385,GY,PUL15,5.93728
386,GY,PUL15,6.45228
387,GY,PUL15,5.66128
388,GY,PUL15,7.00498
389,GY,PUL15,6.88638
390,GY,PUL15,6.60988
391,GY,PUL15,5.22628
392,GY,PUL15,7.63808
393,GY,PUL15,7.28228
394,GY,PUL15,7.28228
395,GY,PUL15,7.42013
396,GY,PUL15,8.21108
397,GY,PUL15,7.18288
398,GY,PUL15,7.06428
399,GY,PUL15,7.46016
400,GY,PUL15,4.02028
401,GY,PUL15,7.73668
402,GY,PUL15,7.42013
403,GY,PUL15,7.81598
404,GY,PUL15,7.34158
405,GY,PUL15,7.34158
406,GY,PUL15,7.18288
407,GY,PUL15,6.86708
408,GY,PUL15,6.51128
409,GY,PUL15,5.52228
410,GY,PUL15,5.72028
411,GY,PUL15,5.72028
412,GY,PUL15,5.48328
413,GY,PUL15,5.60128
414,GY,PUL15,5.99728
415,GY,PUL15,5.83928
416,GY,PUL15,6.78778
417,GY,PUL15,6.07628
418,GY,PUL15,5.95728
419,GY,PUL15,6.51128
420,GY,PUL15,6.90638
421,GY,PUL15,6.66918
422,GY,PUL15,6.70848
423,GY,PUL15,6.62988
424,GY,PUL15,5.99728
425,GY,PUL15,5.04828
426,GY,PUL15,4.73228
427,GY,PUL15,4.92928
428,GY,PUL15,4.73228
429,GY,PUL15,5.72028
430,GY,PUL15,5.95728
431,GY,PUL15,6.15528
432,GY,PUL15,6.70868
433,GY,PUL15,6.39228
434,GY,PUL15,6.86658
435,GY,PUL15,5.16628
436,GY,PUL15,5.79928
437,GY,PUL15,5.79928
438,GY,PUL15,6.11528
439,GY,PUL15,7.85548
440,GY,PUL15,7.65758
441,GY,PUL15,7.61824
442,GY,PUL15,8.40848
443,GY,PUL15,7.49964
444,GY,PUL15,7.89478
445,GY,PUL15,8.09268
446,GY,PUL15,8.17128
447,GY,PUL15,7.89478
448,GY,PUL15,7.81548
449,GY,PUL15,7.81548
450,GY,PUL15,8.28988
451,GY,PUL15,7.02518
452,GY,PUL15,7.65758
453,GY,PUL15,7.49964
454,GY,PUL15,6.27328
455,GY,PUL15,6.94588
456,GY,PUL15,7.26238
1,NWI,PUL15,-0.036297816
2,NWI,PUL15,-0.030117626
3,NWI,PUL15,-0.042718315
4,NWI,PUL15,-0.044090488
5,NWI,PUL15,-0.034279825
6,NWI,PUL15,-0.025100321
7,NWI,PUL15,-0.022297403
8,NWI,PUL15,-0.034511926
9,NWI,PUL15,-0.034258753
10,NWI,PUL15,-0.026397301
11,NWI,PUL15,-0.035855125
12,NWI,PUL15,-0.025322569
13,NWI,PUL15,-0.049941954
14,NWI,PUL15,-0.042788043
15,NWI,PUL15,-0.043305336
16,NWI,PUL15,-0.03609007
17,NWI,PUL15,-0.030485009
18,NWI,PUL15,-0.035626312
19,NWI,PUL15,-0.029394972
20,NWI,PUL15,-0.04217045
21,NWI,PUL15,-0.053700399
22,NWI,PUL15,-0.046842295
23,NWI,PUL15,-0.05200537
24,NWI,PUL15,-0.056465137
25,NWI,PUL15,-0.038227885
26,NWI,PUL15,-0.027593468
27,NWI,PUL15,-0.036410233
28,NWI,PUL15,-0.031910782
29,NWI,PUL15,-0.067978704
30,NWI,PUL15,-0.077884357
31,NWI,PUL15,-0.073732161
32,NWI,PUL15,-0.064521726
33,NWI,PUL15,-0.050213682
34,NWI,PUL15,-0.040572696
35,NWI,PUL15,-0.040735885
36,NWI,PUL15,-0.047872136
37,NWI,PUL15,-0.046379212
38,NWI,PUL15,-0.042193857
39,NWI,PUL15,-0.031027839
40,NWI,PUL15,-0.051851739
41,NWI,PUL15,-0.053699665
42,NWI,PUL15,-0.039255366
43,NWI,PUL15,-0.036651859
44,NWI,PUL15,-0.030241931
45,NWI,PUL15,-0.028098686
46,NWI,PUL15,-0.029371694
47,NWI,PUL15,-0.045588454
48,NWI,PUL15,-0.031580823
49,NWI,PUL15,-0.044029123
50,NWI,PUL15,-0.040303456
51,NWI,PUL15,-0.043393408
52,NWI,PUL15,-0.04106993
53,NWI,PUL15,-0.06418226
54,NWI,PUL15,-0.031192537
55,NWI,PUL15,-0.049286711
56,NWI,PUL15,-0.026846207
57,NWI,PUL15,-0.035327398
58,NWI,PUL15,-0.043230862
59,NWI,PUL15,-0.042881183
60,NWI,PUL15,-0.029145402
61,NWI,PUL15,-0.065959179
62,NWI,PUL15,-0.037655367
63,NWI,PUL15,-0.036097351
64,NWI,PUL15,-0.028740596
65,NWI,PUL15,-0.032734459
66,NWI,PUL15,-0.029920218
67,NWI,PUL15,-0.036837155
68,NWI,PUL15,-0.037578152
69,NWI,PUL15,-0.048016836
70,NWI,PUL15,-0.055014296
71,NWI,PUL15,-0.042861526
72,NWI,PUL15,-0.036091688
73,NWI,PUL15,-0.033504999
74,NWI,PUL15,-0.053302208
75,NWI,PUL15,-0.053680198
76,NWI,PUL15,-0.069693403
77,NWI,PUL15,-0.031613707
78,NWI,PUL15,-0.058964158
79,NWI,PUL15,-0.04130225
80,NWI,PUL15,-0.034822484
81,NWI,PUL15,-0.058333986
82,NWI,PUL15,-0.034208897
83,NWI,PUL15,-0.059990348
84,NWI,PUL15,-0.055655495
85,NWI,PUL15,-0.023893058
86,NWI,PUL15,-0.016638858
87,NWI,PUL15,-0.012935538
88,NWI,PUL15,-0.039452188
89,NWI,PUL15,-0.043492047
90,NWI,PUL15,-0.042352371
91,NWI,PUL15,-0.032532774
92,NWI,PUL15,-0.045013407
93,NWI,PUL15,-0.025157099
94,NWI,PUL15,-0.036326028
95,NWI,PUL15,-0.039511983
96,NWI,PUL15,-0.024980648
97,NWI,PUL15,-0.032681521
98,NWI,PUL15,-0.030021825
99,NWI,PUL15,-0.037249171
100,NWI,PUL15,-0.027284343
101,NWI,PUL15,-0.024413463
102,NWI,PUL15,-0.057539324
103,NWI,PUL15,-0.02044956
104,NWI,PUL15,-0.023253372
105,NWI,PUL15,-0.041820747
106,NWI,PUL15,-0.034782587
107,NWI,PUL15,-0.029343701
108,NWI,PUL15,-0.042717031
109,NWI,PUL15,-0.036191913
110,NWI,PUL15,-0.026880771
111,NWI,PUL15,-0.009064603
112,NWI,PUL15,-0.025911251
113,NWI,PUL15,-0.03548378
114,NWI,PUL15,-0.037585824
115,NWI,PUL15,-0.033414665
116,NWI,PUL15,-0.016165555
117,NWI,PUL15,-0.046136105
118,NWI,PUL15,-0.043300939
119,NWI,PUL15,-0.018601324
120,NWI,PUL15,-0.022941425
121,NWI,PUL15,-0.039678533
122,NWI,PUL15,-0.017405408
123,NWI,PUL15,-0.023084354
124,NWI,PUL15,-0.034041535
125,NWI,PUL15,-0.033066405
126,NWI,PUL15,-0.042394277
127,NWI,PUL15,-0.021560545
128,NWI,PUL15,-0.045330448
129,NWI,PUL15,-0.031648452
130,NWI,PUL15,-0.038618527
131,NWI,PUL15,-0.025800489
132,NWI,PUL15,-0.016889029
133,NWI,PUL15,-0.042050275
134,NWI,PUL15,-0.041897004
135,NWI,PUL15,-0.029609549
136,NWI,PUL15,-0.046319832
137,NWI,PUL15,-0.035078833
138,NWI,PUL15,-0.034520091
139,NWI,PUL15,-0.036537776
140,NWI,PUL15,-0.050945912
141,NWI,PUL15,-0.041306658
142,NWI,PUL15,-0.048992503
143,NWI,PUL15,-0.051236063
144,NWI,PUL15,-0.043319751
145,NWI,PUL15,-0.046534242
146,NWI,PUL15,-0.043585342
147,NWI,PUL15,-0.056357222
148,NWI,PUL15,-0.036458669
149,NWI,PUL15,-0.040149067
150,NWI,PUL15,-0.031632159
151,NWI,PUL15,-0.056771559
152,NWI,PUL15,-0.052978476
153,NWI,PUL15,-0.055013496
154,NWI,PUL15,-0.043262977
155,NWI,PUL15,-0.020788818
156,NWI,PUL15,-0.024418979
157,NWI,PUL15,-0.009367784
158,NWI,PUL15,-0.028768874
159,NWI,PUL15,-0.031447262
160,NWI,PUL15,-0.045524771
161,NWI,PUL15,-0.037632929
162,NWI,PUL15,-0.043315975
163,NWI,PUL15,-0.046843102
164,NWI,PUL15,-0.051825249
165,NWI,PUL15,-0.031585262
166,NWI,PUL15,-0.070450749
167,NWI,PUL15,-0.065943374
168,NWI,PUL15,-0.0527186
169,NWI,PUL15,-0.03031993
170,NWI,PUL15,-0.045419715
171,NWI,PUL15,-0.041073769
172,NWI,PUL15,-0.024668161
173,NWI,PUL15,-0.019730002
174,NWI,PUL15,-0.032101535
175,NWI,PUL15,-0.038726764
176,NWI,PUL15,-0.029393773
177,NWI,PUL15,-0.021711071
178,NWI,PUL15,-0.029881403
179,NWI,PUL15,-0.02619612
180,NWI,PUL15,-0.031170193
181,NWI,PUL15,-0.0249951
182,NWI,PUL15,-0.028840067
183,NWI,PUL15,-0.030310711
184,NWI,PUL15,-0.034650561
185,NWI,PUL15,-0.027686355
186,NWI,PUL15,-0.038376461
187,NWI,PUL15,-0.043800854
188,NWI,PUL15,-0.042557229
189,NWI,PUL15,-0.036133965
190,NWI,PUL15,-0.038505802
191,NWI,PUL15,-0.024408113
192,NWI,PUL15,-0.036912112
193,NWI,PUL15,-0.03369467
194,NWI,PUL15,-0.014408172
195,NWI,PUL15,-0.023876426
196,NWI,PUL15,-0.026321199
197,NWI,PUL15,-0.026486824
198,NWI,PUL15,-0.027910206
199,NWI,PUL15,-0.043930108
200,NWI,PUL15,-0.047177628
201,NWI,PUL15,-0.036073246
202,NWI,PUL15,-0.031804883
203,NWI,PUL15,-0.045489283
204,NWI,PUL15,-0.05495666
205,NWI,PUL15,-0.0596545
206,NWI,PUL15,-0.03653694
207,NWI,PUL15,-0.038301596
208,NWI,PUL15,-0.03258295
209,NWI,PUL15,-0.037218387
210,NWI,PUL15,-0.036389739
211,NWI,PUL15,-0.045489407
212,NWI,PUL15,-0.026450794
213,NWI,PUL15,-0.024211443
214,NWI,PUL15,-0.024203542
215,NWI,PUL15,-0.037742624
216,NWI,PUL15,-0.046379443
217,NWI,PUL15,-0.040469749
218,NWI,PUL15,-0.016429956
219,NWI,PUL15,-0.044313689
220,NWI,PUL15,-0.031678296
221,NWI,PUL15,-0.029650549
222,NWI,PUL15,-0.030264261
223,NWI,PUL15,-0.030877488
224,NWI,PUL15,-0.031709322
225,NWI,PUL15,-0.024284145
226,NWI,PUL15,-0.013842049
227,NWI,PUL15,-0.029058009
228,NWI,PUL15,-0.027017053
229,NWI,PUL15,-0.038621237
230,NWI,PUL15,-0.043939295
231,NWI,PUL15,-0.028394205
232,NWI,PUL15,-0.018965557
233,NWI,PUL15,-0.024975026
234,NWI,PUL15,-0.029194997
235,NWI,PUL15,-0.019055799
236,NWI,PUL15,-0.01873834
237,NWI,PUL15,-0.035662721
238,NWI,PUL15,-0.02340229
239,NWI,PUL15,-0.040731797
240,NWI,PUL15,-0.024287926
241,NWI,PUL15,-0.026979177
242,NWI,PUL15,-0.036557898
243,NWI,PUL15,-0.031662112
244,NWI,PUL15,-0.024651063
245,NWI,PUL15,-0.029459721
246,NWI,PUL15,-0.024302242
247,NWI,PUL15,-0.011717452
248,NWI,PUL15,-0.038328765
249,NWI,PUL15,-0.036177382
250,NWI,PUL15,-0.010584137
251,NWI,PUL15,-0.026663832
252,NWI,PUL15,-0.035127512
253,NWI,PUL15,-0.020331903
254,NWI,PUL15,-0.056810532
255,NWI,PUL15,-0.041349421
256,NWI,PUL15,-0.027982987
257,NWI,PUL15,-0.014985167
258,NWI,PUL15,-0.020071622
259,NWI,PUL15,-0.047861926
260,NWI,PUL15,-0.032868536
261,NWI,PUL15,-0.010867212
262,NWI,PUL15,-0.02771759
263,NWI,PUL15,-0.037433778
264,NWI,PUL15,-0.022812308
265,NWI,PUL15,-0.023961876
266,NWI,PUL15,-0.034010527
267,NWI,PUL15,-0.017118081
268,NWI,PUL15,-0.036788335
269,NWI,PUL15,-0.028852603
270,NWI,PUL15,-0.01797484
271,NWI,PUL15,-0.016851957
272,NWI,PUL15,-0.032377789
273,NWI,PUL15,-0.026285811
274,NWI,PUL15,-0.033541334
275,NWI,PUL15,-0.039813917
276,NWI,PUL15,-0.056146902
277,NWI,PUL15,-0.041687286
278,NWI,PUL15,-0.026146533
279,NWI,PUL15,-0.039360856
280,NWI,PUL15,-0.027268015
281,NWI,PUL15,-0.040590216
282,NWI,PUL15,-0.041662445
283,NWI,PUL15,-0.034303905
284,NWI,PUL15,-0.053217157
285,NWI,PUL15,-0.052653953
286,NWI,PUL15,-0.022212144
287,NWI,PUL15,-0.023733231
288,NWI,PUL15,-0.021204596
289,NWI,PUL15,-0.042555544
290,NWI,PUL15,-0.03370978
291,NWI,PUL15,-0.031749175
292,NWI,PUL15,-0.018941181
293,NWI,PUL15,-0.032851804
294,NWI,PUL15,-0.033314032
