GID,Trait,Env,Response
399,HD,PUL15,149.9791667
400,HD,PUL15,151.9791667
401,HD,PUL15,151.9791667
402,HD,PUL15,150.9791667
403,HD,PUL15,149.9791667
404,HD,PUL15,152.9791667
405,HD,PUL15,147.9791667
406,HD,PUL15,151.9791667
407,HD,PUL15,150.9791667
408,HD,PUL15,150.9791667
409,HD,PUL15,148.9791667
410,HD,PUL15,149.9791667
411,HD,PUL15,149.9791667
412,HD,PUL15,149.9791667
413,HD,PUL15,149.9791667
414,HD,PUL15,148.9791667
415,HD,PUL15,151.9791667
416,HD,PUL15,151.9791667
417,HD,PUL15,149.9791667
418,HD,PUL15,149.9791667
419,HD,PUL15,149.9791667
420,HD,PUL15,149.9791667
421,HD,PUL15,149.9791667
422,HD,PUL15,152.9791667
423,HD,PUL15,145.9791667
424,HD,PUL15,145.9791667
425,HD,PUL15,145.9791667
426,HD,PUL15,147.9791667
427,HD,PUL15,150.9791667
428,HD,PUL15,150.9791667
429,HD,PUL15,150.9791667
430,HD,PUL15,151.9791667
431,HD,PUL15,151.9791667
432,HD,PUL15,153.4791667
433,HD,PUL15,153.4791667
434,HD,PUL15,153.4791667
435,HD,PUL15,154.4791667
436,HD,PUL15,153.4791667
437,HD,PUL15,153.4791667
438,HD,PUL15,153.4791667
439,HD,PUL15,153.4791667
440,HD,PUL15,154.4791667
441,HD,PUL15,154.4791667
442,HD,PUL15,149.4791667
443,HD,PUL15,153.4791667
444,HD,PUL15,154.4791667
445,HD,PUL15,149.4791667
446,HD,PUL15,149.4791667
447,HD,PUL15,153.4791667
448,HD,PUL15,156.4791667
449,HD,PUL15,151.4791667
450,HD,PUL15,151.4791667
451,HD,PUL15,152.4791667
452,HD,PUL15,156.4791667
453,HD,PUL15,154.4791667
454,HD,PUL15,156.4791667
455,HD,PUL15,155.4791667
456,HD,PUL15,150.9791667
1,HD,PUL16,158.1041667
2,HD,PUL16,156.8541667
3,HD,PUL16,157.1041667
4,HD,PUL16,158.1041667
5,HD,PUL16,158.1041667
6,HD,PUL16,155.1041667
7,HD,PUL16,158.1041667
8,HD,PUL16,157.1041667
9,HD,PUL16,156.1041667
10,HD,PUL16,153.1041667
11,HD,PUL16,154.1041667
12,HD,PUL16,155.1041667
13,HD,PUL16,155.1041667
14,HD,PUL16,156.1041667
15,HD,PUL16,159.1041667
16,HD,PUL16,157.1041667
17,HD,PUL16,156.1041667
18,HD,PUL16,155.1041667
19,HD,PUL16,156.1041667
20,HD,PUL16,157.1041667
21,HD,PUL16,154.1041667
22,HD,PUL16,155.1041667
23,HD,PUL16,154.1041667
24,HD,PUL16,159.1041667
25,HD,PUL16,156.1041667
26,HD,PUL16,158.1041667
27,HD,PUL16,152.1041667
28,HD,PUL16,153.1041667
29,HD,PUL16,154.1041667
30,HD,PUL16,153.1041667
31,HD,PUL16,155.1041667
32,HD,PUL16,155.1041667
33,HD,PUL16,156.1041667
34,HD,PUL16,154.1041667
35,HD,PUL16,157.1041667
36,HD,PUL16,157.1041667
37,HD,PUL16,159.1041667
38,HD,PUL16,156.1041667
39,HD,PUL16,159.1041667
40,HD,PUL16,155.1041667
41,HD,PUL16,157.1041667
42,HD,PUL16,159.1041667
43,HD,PUL16,159.1041667
44,HD,PUL16,158.1041667
45,HD,PUL16,158.1041667
46,HD,PUL16,150.1041667
47,HD,PUL16,153.1041667
48,HD,PUL16,156.1041667
49,HD,PUL16,158.1041667
50,HD,PUL16,159.1041667
51,HD,PUL16,159.1041667
52,HD,PUL16,159.1041667
53,HD,PUL16,158.1041667
54,HD,PUL16,155.1041667
55,HD,PUL16,156.1041667
56,HD,PUL16,155.1041667
57,HD,PUL16,156.1041667
58,HD,PUL16,158.1041667
59,HD,PUL16,157.1041667
60,HD,PUL16,155.1041667
61,HD,PUL16,158.1041667
62,HD,PUL16,156.1041667
63,HD,PUL16,156.1041667
64,HD,PUL16,156.1041667
65,HD,PUL16,157.1041667
66,HD,PUL16,157.1041667
67,HD,PUL16,159.1041667
68,HD,PUL16,157.1041667
69,HD,PUL16,156.1041667
70,HD,PUL16,155.1041667
71,HD,PUL16,158.1041667
72,HD,PUL16,156.6041667
73,HD,PUL16,157.6041667
74,HD,PUL16,157.1041667
75,HD,PUL16,158.1041667
76,HD,PUL16,158.1041667
77,HD,PUL16,160.1041667
78,HD,PUL16,157.1041667
79,HD,PUL16,155.1041667
80,HD,PUL16,157.1041667
81,HD,PUL16,156.1041667
82,HD,PUL16,156.1041667
83,HD,PUL16,156.1041667
84,HD,PUL16,157.1041667
85,HD,PUL16,157.1041667
86,HD,PUL16,155.1041667
87,HD,PUL16,156.1041667
88,HD,PUL16,154.1041667
89,HD,PUL16,157.1041667
90,HD,PUL16,156.8541667
91,HD,PUL16,156.1041667
92,HD,PUL16,157.8541667
93,HD,PUL16,156.6041667
94,HD,PUL16,153.8541667
95,HD,PUL16,158.1041667
96,HD,PUL16,156.8541667
97,HD,PUL16,157.8541667
98,HD,PUL16,157.8541667
99,HD,PUL16,158.8541667
100,HD,PUL16,153.8541667
101,HD,PUL16,154.8541667
102,HD,PUL16,154.8541667
103,HD,PUL16,155.1041667
104,HD,PUL16,156.1041667
105,HD,PUL16,156.8541667
106,HD,PUL16,156.8541667
107,HD,PUL16,156.8541667
108,HD,PUL16,157.8541667
109,HD,PUL16,156.8541667
110,HD,PUL16,158.8541667
111,HD,PUL16,151.8541667
112,HD,PUL16,156.8541667
113,HD,PUL16,159.1041667
114,HD,PUL16,159.1041667
115,HD,PUL16,158.8541667
116,HD,PUL16,149.8541667
117,HD,PUL16,155.8541667
118,HD,PUL16,156.8541667
119,HD,PUL16,147.8541667
120,HD,PUL16,151.8541667
121,HD,PUL16,153.8541667
122,HD,PUL16,151.8541667
123,HD,PUL16,156.8541667
124,HD,PUL16,151.8541667
125,HD,PUL16,154.8541667
126,HD,PUL16,152.8541667
127,HD,PUL16,156.8541667
128,HD,PUL16,157.1041667
129,HD,PUL16,156.1041667
130,HD,PUL16,158.1041667
131,HD,PUL16,159.1041667
132,HD,PUL16,159.1041667
133,HD,PUL16,159.1041667
134,HD,PUL16,159.1041667
135,HD,PUL16,159.1041667
136,HD,PUL16,156.1041667
137,HD,PUL16,157.1041667
138,HD,PUL16,158.1041667
139,HD,PUL16,156.1041667
140,HD,PUL16,155.1041667
141,HD,PUL16,156.1041667
142,HD,PUL16,157.1041667
143,HD,PUL16,157.1041667
144,HD,PUL16,156.1041667
145,HD,PUL16,157.1041667
146,HD,PUL16,157.1041667
147,HD,PUL16,157.1041667
148,HD,PUL16,158.1041667
149,HD,PUL16,156.1041667
150,HD,PUL16,158.6041667
151,HD,PUL16,159.6041667
152,HD,PUL16,156.6041667
153,HD,PUL16,159.6041667
154,HD,PUL16,154.6041667
155,HD,PUL16,158.6041667
156,HD,PUL16,155.6041667
157,HD,PUL16,158.6041667
158,HD,PUL16,155.6041667
159,HD,PUL16,155.6041667
160,HD,PUL16,155.6041667
161,HD,PUL16,157.6041667
162,HD,PUL16,156.6041667
163,HD,PUL16,156.6041667
164,HD,PUL16,158.6041667
165,HD,PUL16,159.6041667
166,HD,PUL16,159.6041667
167,HD,PUL16,159.6041667
168,HD,PUL16,159.6041667
169,HD,PUL16,159.6041667
170,HD,PUL16,158.6041667
171,HD,PUL16,158.6041667
172,HD,PUL16,154.6041667
173,HD,PUL16,158.6041667
174,HD,PUL16,155.6041667
175,HD,PUL16,157.6041667
176,HD,PUL16,155.6041667
177,HD,PUL16,156.6041667
178,HD,PUL16,158.6041667
179,HD,PUL16,157.6041667
180,HD,PUL16,157.6041667
181,HD,PUL16,158.6041667
182,HD,PUL16,159.6041667
183,HD,PUL16,157.6041667
184,HD,PUL16,159.6041667
185,HD,PUL16,159.6041667
186,HD,PUL16,159.6041667
187,HD,PUL16,159.6041667
188,HD,PUL16,158.6041667
189,HD,PUL16,155.6041667
190,HD,PUL16,157.6041667
191,HD,PUL16,158.6041667
192,HD,PUL16,158.6041667
193,HD,PUL16,158.6041667
194,HD,PUL16,157.6041667
195,HD,PUL16,158.6041667
196,HD,PUL16,157.6041667
197,HD,PUL16,158.6041667
198,HD,PUL16,158.6041667
199,HD,PUL16,158.6041667
200,HD,PUL16,157.6041667
201,HD,PUL16,157.6041667
202,HD,PUL16,158.6041667
203,HD,PUL16,157.6041667
204,HD,PUL16,155.6041667
205,HD,PUL16,156.6041667
206,HD,PUL16,155.6041667
207,HD,PUL16,158.6041667
208,HD,PUL16,156.6041667
209,HD,PUL16,155.6041667
210,HD,PUL16,156.6041667
211,HD,PUL16,157.6041667
212,HD,PUL16,146.6041667
213,HD,PUL16,153.6041667
214,HD,PUL16,151.8541667
215,HD,PUL16,158.6041667
216,HD,PUL16,155.8541667
217,HD,PUL16,151.8541667
218,HD,PUL16,153.8541667
219,HD,PUL16,154.6041667
220,HD,PUL16,156.6041667
221,HD,PUL16,156.6041667
222,HD,PUL16,155.8541667
223,HD,PUL16,151.3541667
224,HD,PUL16,150.3541667
225,HD,PUL16,150.3541667
226,HD,PUL16,153.3541667
227,HD,PUL16,152.3541667
228,HD,PUL16,152.3541667
229,HD,PUL16,152.3541667
230,HD,PUL16,154.3541667
231,HD,PUL16,154.3541667
232,HD,PUL16,156.3541667
233,HD,PUL16,155.3541667
234,HD,PUL16,155.3541667
235,HD,PUL16,156.3541667
236,HD,PUL16,156.3541667
237,HD,PUL16,157.3541667
238,HD,PUL16,152.3541667
239,HD,PUL16,154.3541667
240,HD,PUL16,155.3541667
241,HD,PUL16,154.3541667
242,HD,PUL16,154.3541667
243,HD,PUL16,154.3541667
244,HD,PUL16,156.3541667
245,HD,PUL16,156.3541667
246,HD,PUL16,155.3541667
247,HD,PUL16,156.3541667
248,HD,PUL16,155.3541667
249,HD,PUL16,150.3541667
250,HD,PUL16,153.3541667
251,HD,PUL16,157.8541667
252,HD,PUL16,153.3541667
253,HD,PUL16,154.3541667
254,HD,PUL16,155.3541667
255,HD,PUL16,155.3541667
256,HD,PUL16,154.3541667
257,HD,PUL16,157.3541667
258,HD,PUL16,154.3541667
259,HD,PUL16,154.3541667
260,HD,PUL16,148.3541667
261,HD,PUL16,148.3541667
262,HD,PUL16,154.3541667
263,HD,PUL16,156.8541667
264,HD,PUL16,152.8541667
265,HD,PUL16,149.8541667
266,HD,PUL16,154.8541667
267,HD,PUL16,154.8541667
268,HD,PUL16,153.8541667
269,HD,PUL16,158.6041667
270,HD,PUL16,155.6041667
271,HD,PUL16,156.6041667
272,HD,PUL16,156.6041667
273,HD,PUL16,157.6041667
274,HD,PUL16,157.6041667
275,HD,PUL16,157.1041667
276,HD,PUL16,158.1041667
277,HD,PUL16,157.1041667
278,HD,PUL16,156.1041667
279,HD,PUL16,156.1041667
280,HD,PUL16,157.1041667
281,HD,PUL16,157.1041667
282,HD,PUL16,158.1041667
283,HD,PUL16,158.1041667
284,HD,PUL16,156.1041667
285,HD,PUL16,155.1041667
286,HD,PUL16,153.8541667
287,HD,PUL16,154.8541667
288,HD,PUL16,154.8541667
289,HD,PUL16,156.1041667
290,HD,PUL16,156.1041667
291,HD,PUL16,156.1041667
292,HD,PUL16,149.1041667
293,HD,PUL16,149.1041667
294,HD,PUL16,160.1041667
295,HD,PUL16,160.1041667
296,HD,PUL16,160.1041667
297,HD,PUL16,160.1041667
298,HD,PUL16,159.1041667
299,HD,PUL16,158.8541667
300,HD,PUL16,159.8541667
301,HD,PUL16,156.8541667
302,HD,PUL16,157.8541667
303,HD,PUL16,157.8541667
304,HD,PUL16,157.8541667
305,HD,PUL16,157.8541667
306,HD,PUL16,157.8541667
307,HD,PUL16,157.8541667
308,HD,PUL16,156.8541667
309,HD,PUL16,157.8541667
310,HD,PUL16,156.8541667
311,HD,PUL16,153.8541667
312,HD,PUL16,152.8541667
313,HD,PUL16,159.1041667
314,HD,PUL16,154.8541667
315,HD,PUL16,157.8541667
316,HD,PUL16,158.8541667
317,HD,PUL16,154.8541667
318,HD,PUL16,157.8541667
319,HD,PUL16,151.8541667
320,HD,PUL16,151.8541667
321,HD,PUL16,157.8541667
322,HD,PUL16,156.8541667
323,HD,PUL16,154.8541667
324,HD,PUL16,159.1041667
325,HD,PUL16,160.1041667
326,HD,PUL16,151.8541667
327,HD,PUL16,158.8541667
328,HD,PUL16,157.8541667
329,HD,PUL16,157.1041667
330,HD,PUL16,154.1041667
331,HD,PUL16,155.1041667
332,HD,PUL16,155.1041667
333,HD,PUL16,157.1041667
334,HD,PUL16,154.1041667
335,HD,PUL16,155.1041667
336,HD,PUL16,157.1041667
337,HD,PUL16,158.1041667
338,HD,PUL16,158.1041667
339,HD,PUL16,158.1041667
340,HD,PUL16,158.1041667
341,HD,PUL16,158.1041667
342,HD,PUL16,156.1041667
343,HD,PUL16,157.1041667
344,HD,PUL16,156.1041667
345,HD,PUL16,158.1041667
346,HD,PUL16,157.1041667
347,HD,PUL16,156.1041667
348,HD,PUL16,157.1041667
349,HD,PUL16,157.1041667
350,HD,PUL16,158.1041667
351,HD,PUL16,158.1041667
352,HD,PUL16,158.1041667
353,HD,PUL16,158.1041667
354,HD,PUL16,156.1041667
355,HD,PUL16,155.1041667
356,HD,PUL16,155.1041667
357,HD,PUL16,152.1041667
358,HD,PUL16,153.1041667
359,HD,PUL16,157.1041667
360,HD,PUL16,154.1041667
361,HD,PUL16,158.1041667
362,HD,PUL16,159.1041667
363,HD,PUL16,157.1041667
364,HD,PUL16,154.1041667
365,HD,PUL16,157.1041667
366,HD,PUL16,157.1041667
367,HD,PUL16,156.1041667
368,HD,PUL16,156.1041667
369,HD,PUL16,158.1041667
370,HD,PUL16,156.1041667
371,HD,PUL16,156.1041667
372,HD,PUL16,159.1041667
373,HD,PUL16,158.1041667
374,HD,PUL16,158.1041667
375,HD,PUL16,157.1041667
376,HD,PUL16,157.1041667
377,HD,PUL16,158.1041667
378,HD,PUL16,158.1041667
379,HD,PUL16,157.1041667
380,HD,PUL16,155.1041667
381,HD,PUL16,153.1041667
382,HD,PUL16,156.1041667
383,HD,PUL16,157.1041667
384,HD,PUL16,158.1041667
385,HD,PUL16,158.1041667
386,HD,PUL16,159.1041667
387,HD,PUL16,154.1041667
388,HD,PUL16,158.1041667
389,HD,PUL16,159.1041667
390,HD,PUL16,158.1041667
391,HD,PUL16,155.1041667
392,HD,PUL16,158.1041667
393,HD,PUL16,158.1041667
394,HD,PUL16,158.1041667
395,HD,PUL16,156.1041667
396,HD,PUL16,157.1041667
397,HD,PUL16,158.1041667
398,HD,PUL16,159.1041667
399,HD,PUL16,158.1041667
400,HD,PUL16,159.1041667
401,HD,PUL16,157.1041667
402,HD,PUL16,158.1041667
403,HD,PUL16,158.1041667
404,HD,PUL16,159.1041667
405,HD,PUL16,158.1041667
406,HD,PUL16,158.1041667
407,HD,PUL16,159.1041667
408,HD,PUL16,158.1041667
409,HD,PUL16,159.1041667
410,HD,PUL16,156.1041667
411,HD,PUL16,158.1041667
412,HD,PUL16,158.1041667
413,HD,PUL16,158.1041667
414,HD,PUL16,158.1041667
415,HD,PUL16,157.1041667
416,HD,PUL16,157.1041667
417,HD,PUL16,155.1041667
418,HD,PUL16,156.1041667
419,HD,PUL16,155.1041667
420,HD,PUL16,157.1041667
421,HD,PUL16,157.1041667
422,HD,PUL16,156.1041667
423,HD,PUL16,156.1041667
424,HD,PUL16,156.1041667
425,HD,PUL16,158.1041667
426,HD,PUL16,157.1041667
427,HD,PUL16,157.1041667
428,HD,PUL16,156.1041667
429,HD,PUL16,157.1041667
430,HD,PUL16,157.1041667
431,HD,PUL16,156.1041667
432,HD,PUL16,159.1041667
433,HD,PUL16,154.1041667
434,HD,PUL16,158.1041667
435,HD,PUL16,157.1041667
436,HD,PUL16,157.1041667
437,HD,PUL16,156.1041667
438,HD,PUL16,156.1041667
439,HD,PUL16,157.1041667
440,HD,PUL16,157.1041667
441,HD,PUL16,156.1041667
442,HD,PUL16,157.1041667
443,HD,PUL16,157.1041667
444,HD,PUL16,158.1041667
445,HD,PUL16,156.1041667
446,HD,PUL16,157.1041667
447,HD,PUL16,157.1041667
448,HD,PUL16,156.1041667
449,HD,PUL16,156.1041667
450,HD,PUL16,159.1041667
451,HD,PUL16,152.1041667
452,HD,PUL16,153.1041667
453,HD,PUL16,154.1041667
454,HD,PUL16,157.1041667
455,HD,PUL16,157.1041667
456,HD,PUL16,156.8541667
1,HD,PUL17,166.75
2,HD,PUL17,165
3,HD,PUL17,166.5
4,HD,PUL17,168.5
5,HD,PUL17,166.5
6,HD,PUL17,164.5
7,HD,PUL17,167.5
8,HD,PUL17,164.5
9,HD,PUL17,163.5
10,HD,PUL17,162.5
11,HD,PUL17,161.5
12,HD,PUL17,164.5
13,HD,PUL17,163.5
14,HD,PUL17,164.5
15,HD,PUL17,169.5
16,HD,PUL17,164.5
17,HD,PUL17,164.5
18,HD,PUL17,161.5
19,HD,PUL17,164.5
20,HD,PUL17,162.5
21,HD,PUL17,162.5
22,HD,PUL17,162.5
23,HD,PUL17,163.5
24,HD,PUL17,168.5
25,HD,PUL17,164.5
26,HD,PUL17,166.5
27,HD,PUL17,160.5
28,HD,PUL17,160.5
29,HD,PUL17,160.5
30,HD,PUL17,160.5
31,HD,PUL17,160.5
32,HD,PUL17,162.5
33,HD,PUL17,164.5
34,HD,PUL17,164.5
35,HD,PUL17,165.5
36,HD,PUL17,165.5
37,HD,PUL17,169.5
38,HD,PUL17,164.5
39,HD,PUL17,170.5
40,HD,PUL17,164.5
41,HD,PUL17,166.5
42,HD,PUL17,167.5
43,HD,PUL17,167.5
44,HD,PUL17,165.75
45,HD,PUL17,165.75
46,HD,PUL17,159.75
47,HD,PUL17,159.75
48,HD,PUL17,164.75
49,HD,PUL17,167.75
50,HD,PUL17,167.75
51,HD,PUL17,164.75
52,HD,PUL17,166.75
53,HD,PUL17,164.75
54,HD,PUL17,163.75
55,HD,PUL17,165.25
56,HD,PUL17,167.25
57,HD,PUL17,165.25
58,HD,PUL17,167.25
59,HD,PUL17,164.25
60,HD,PUL17,163.25
61,HD,PUL17,166.25
62,HD,PUL17,166.25
63,HD,PUL17,164.25
64,HD,PUL17,165.25
65,HD,PUL17,165.25
66,HD,PUL17,165.25
67,HD,PUL17,165.25
68,HD,PUL17,163.25
69,HD,PUL17,164.75
70,HD,PUL17,161.75
71,HD,PUL17,168.75
72,HD,PUL17,164.5
73,HD,PUL17,165.5
74,HD,PUL17,161.5
75,HD,PUL17,166.5
76,HD,PUL17,168.75
77,HD,PUL17,172.25
78,HD,PUL17,163.25
79,HD,PUL17,162.25
80,HD,PUL17,163.25
81,HD,PUL17,165.25
82,HD,PUL17,164.25
83,HD,PUL17,168.25
84,HD,PUL17,167.25
85,HD,PUL17,167.25
86,HD,PUL17,162.25
87,HD,PUL17,162.25
88,HD,PUL17,164.25
89,HD,PUL17,165.25
90,HD,PUL17,165
91,HD,PUL17,165.25
92,HD,PUL17,166
93,HD,PUL17,164.5
94,HD,PUL17,158
95,HD,PUL17,166.25
96,HD,PUL17,164
97,HD,PUL17,165
98,HD,PUL17,164
99,HD,PUL17,170
100,HD,PUL17,162
101,HD,PUL17,163
102,HD,PUL17,163
103,HD,PUL17,162.25
104,HD,PUL17,165.25
105,HD,PUL17,167
106,HD,PUL17,165
107,HD,PUL17,168
108,HD,PUL17,166
109,HD,PUL17,163
110,HD,PUL17,169
111,HD,PUL17,158
112,HD,PUL17,162
113,HD,PUL17,167.5
114,HD,PUL17,168.5
115,HD,PUL17,169
116,HD,PUL17,156
117,HD,PUL17,165
118,HD,PUL17,164
119,HD,PUL17,154
120,HD,PUL17,160
121,HD,PUL17,162
122,HD,PUL17,159
123,HD,PUL17,163
124,HD,PUL17,160
125,HD,PUL17,163
126,HD,PUL17,158
127,HD,PUL17,164
128,HD,PUL17,164.5
129,HD,PUL17,164.5
130,HD,PUL17,167.5
131,HD,PUL17,168.5
132,HD,PUL17,166.5
133,HD,PUL17,165.5
134,HD,PUL17,167.5
135,HD,PUL17,166.5
136,HD,PUL17,164.5
137,HD,PUL17,163.5
138,HD,PUL17,164.5
139,HD,PUL17,163.5
140,HD,PUL17,163.5
141,HD,PUL17,162.5
142,HD,PUL17,165.5
143,HD,PUL17,165.5
144,HD,PUL17,157.5
145,HD,PUL17,163.5
146,HD,PUL17,164.5
147,HD,PUL17,164.5
148,HD,PUL17,165.5
149,HD,PUL17,164.5
150,HD,PUL17,166.75
151,HD,PUL17,169.75
152,HD,PUL17,164.75
153,HD,PUL17,169.75
154,HD,PUL17,159.75
155,HD,PUL17,164.75
156,HD,PUL17,161.75
157,HD,PUL17,161.75
158,HD,PUL17,163.75
159,HD,PUL17,163.75
160,HD,PUL17,163.75
161,HD,PUL17,164.75
162,HD,PUL17,163.75
163,HD,PUL17,162.75
164,HD,PUL17,164.75
165,HD,PUL17,171.75
166,HD,PUL17,169.75
167,HD,PUL17,171.75
168,HD,PUL17,169.75
169,HD,PUL17,168.75
170,HD,PUL17,166.75
171,HD,PUL17,166.75
172,HD,PUL17,163.75
173,HD,PUL17,164.75
174,HD,PUL17,163.75
175,HD,PUL17,163.75
176,HD,PUL17,163.75
177,HD,PUL17,163.75
178,HD,PUL17,164.75
179,HD,PUL17,164.75
180,HD,PUL17,164.75
181,HD,PUL17,167.75
182,HD,PUL17,167.75
183,HD,PUL17,165.75
184,HD,PUL17,169.75
185,HD,PUL17,170.75
186,HD,PUL17,171.75
187,HD,PUL17,171.75
188,HD,PUL17,166.5
189,HD,PUL17,159.5
190,HD,PUL17,165.5
191,HD,PUL17,167.5
192,HD,PUL17,169.5
193,HD,PUL17,169.5
194,HD,PUL17,164.5
195,HD,PUL17,164.5
196,HD,PUL17,167.5
197,HD,PUL17,169.5
198,HD,PUL17,169.5
199,HD,PUL17,169.5
200,HD,PUL17,165.5
201,HD,PUL17,166.5
202,HD,PUL17,165.5
203,HD,PUL17,163.5
204,HD,PUL17,164.5
205,HD,PUL17,164.5
206,HD,PUL17,165.5
207,HD,PUL17,166.5
208,HD,PUL17,165.5
209,HD,PUL17,164.5
210,HD,PUL17,164.5
211,HD,PUL17,166.5
212,HD,PUL17,161.5
213,HD,PUL17,162.5
214,HD,PUL17,160
215,HD,PUL17,170.5
216,HD,PUL17,160
217,HD,PUL17,167
218,HD,PUL17,162
219,HD,PUL17,161.5
220,HD,PUL17,163.5
221,HD,PUL17,164.5
222,HD,PUL17,163
223,HD,PUL17,160.75
224,HD,PUL17,160.75
225,HD,PUL17,158.75
226,HD,PUL17,160.75
227,HD,PUL17,161.75
228,HD,PUL17,160.75
229,HD,PUL17,161.75
230,HD,PUL17,163.75
231,HD,PUL17,163.75
232,HD,PUL17,163.75
233,HD,PUL17,163.75
234,HD,PUL17,163.75
235,HD,PUL17,163.75
236,HD,PUL17,165.75
237,HD,PUL17,166.75
238,HD,PUL17,157.75
239,HD,PUL17,162.75
240,HD,PUL17,165.75
241,HD,PUL17,163.75
242,HD,PUL17,162.75
243,HD,PUL17,162.75
244,HD,PUL17,164.75
245,HD,PUL17,164.75
246,HD,PUL17,164.75
247,HD,PUL17,164.75
248,HD,PUL17,164.75
249,HD,PUL17,159.75
250,HD,PUL17,162.75
251,HD,PUL17,163
252,HD,PUL17,162.75
253,HD,PUL17,161.75
254,HD,PUL17,164.75
255,HD,PUL17,164.75
256,HD,PUL17,164.75
257,HD,PUL17,168.75
258,HD,PUL17,163.75
259,HD,PUL17,162.75
260,HD,PUL17,156.75
261,HD,PUL17,156.75
262,HD,PUL17,164.75
263,HD,PUL17,165
264,HD,PUL17,162
265,HD,PUL17,157
266,HD,PUL17,163
267,HD,PUL17,162
268,HD,PUL17,162
269,HD,PUL17,167.5
270,HD,PUL17,164.5
271,HD,PUL17,165.5
272,HD,PUL17,166.5
273,HD,PUL17,166.5
274,HD,PUL17,166.5
275,HD,PUL17,165.75
276,HD,PUL17,165.75
277,HD,PUL17,164.75
278,HD,PUL17,164.75
279,HD,PUL17,163.75
280,HD,PUL17,166.75
281,HD,PUL17,164.75
282,HD,PUL17,166.75
283,HD,PUL17,169.5
284,HD,PUL17,162.75
285,HD,PUL17,161.75
286,HD,PUL17,160
287,HD,PUL17,162
288,HD,PUL17,162
289,HD,PUL17,164.75
290,HD,PUL17,164.75
291,HD,PUL17,162.75
292,HD,PUL17,155.75
293,HD,PUL17,155.75
294,HD,PUL17,171.75
295,HD,PUL17,168.75
296,HD,PUL17,168.75
297,HD,PUL17,170.75
298,HD,PUL17,171.75
299,HD,PUL17,172
300,HD,PUL17,172
301,HD,PUL17,163
302,HD,PUL17,168
303,HD,PUL17,170
304,HD,PUL17,170
305,HD,PUL17,170
306,HD,PUL17,168
307,HD,PUL17,166
308,HD,PUL17,170
309,HD,PUL17,168
310,HD,PUL17,160
311,HD,PUL17,160
312,HD,PUL17,160
313,HD,PUL17,170.5
314,HD,PUL17,163
315,HD,PUL17,169
316,HD,PUL17,170
317,HD,PUL17,160
318,HD,PUL17,168
319,HD,PUL17,158
320,HD,PUL17,158
321,HD,PUL17,168
322,HD,PUL17,168
323,HD,PUL17,154
324,HD,PUL17,169.75
325,HD,PUL17,168.75
326,HD,PUL17,162
327,HD,PUL17,168
328,HD,PUL17,168
329,HD,PUL17,165.5
330,HD,PUL17,163.5
331,HD,PUL17,162.5
332,HD,PUL17,162.5
333,HD,PUL17,164.25
334,HD,PUL17,162.25
335,HD,PUL17,164.25
336,HD,PUL17,168.25
337,HD,PUL17,170.25
338,HD,PUL17,168.25
339,HD,PUL17,167.25
340,HD,PUL17,167.25
341,HD,PUL17,167.25
342,HD,PUL17,162.25
343,HD,PUL17,166.25
344,HD,PUL17,166.25
345,HD,PUL17,166.25
346,HD,PUL17,165.25
347,HD,PUL17,165.25
348,HD,PUL17,165.25
349,HD,PUL17,165.25
350,HD,PUL17,167.25
351,HD,PUL17,166.25
352,HD,PUL17,166.25
353,HD,PUL17,166.25
354,HD,PUL17,162.25
355,HD,PUL17,161.75
356,HD,PUL17,162.75
357,HD,PUL17,159.75
358,HD,PUL17,159.75
359,HD,PUL17,164.75
360,HD,PUL17,162.75
361,HD,PUL17,168.75
362,HD,PUL17,168.75
363,HD,PUL17,163.75
364,HD,PUL17,159.75
365,HD,PUL17,164.75
366,HD,PUL17,164.75
367,HD,PUL17,164.75
368,HD,PUL17,165.75
369,HD,PUL17,167.75
370,HD,PUL17,161.75
371,HD,PUL17,163.75
372,HD,PUL17,167.75
373,HD,PUL17,167.75
374,HD,PUL17,166.75
375,HD,PUL17,169.75
376,HD,PUL17,165.75
377,HD,PUL17,165.75
378,HD,PUL17,165.75
379,HD,PUL17,165.75
380,HD,PUL17,162.75
381,HD,PUL17,159.75
382,HD,PUL17,165.75
383,HD,PUL17,164.75
384,HD,PUL17,165.75
385,HD,PUL17,166.75
386,HD,PUL17,168.75
387,HD,PUL17,160.75
388,HD,PUL17,165.75
389,HD,PUL17,165.75
390,HD,PUL17,165.75
391,HD,PUL17,161.75
392,HD,PUL17,165.75
393,HD,PUL17,165.75
394,HD,PUL17,164.75
395,HD,PUL17,163
396,HD,PUL17,163
397,HD,PUL17,165
398,HD,PUL17,169
399,HD,PUL17,169
400,HD,PUL17,154
401,HD,PUL17,166
402,HD,PUL17,168
403,HD,PUL17,168
404,HD,PUL17,169
405,HD,PUL17,167
406,HD,PUL17,166
407,HD,PUL17,168
408,HD,PUL17,166
409,HD,PUL17,168
410,HD,PUL17,163
411,HD,PUL17,168
412,HD,PUL17,165
413,HD,PUL17,165
414,HD,PUL17,165
415,HD,PUL17,163
416,HD,PUL17,164
417,HD,PUL17,162
418,HD,PUL17,162
419,HD,PUL17,162
420,HD,PUL17,163
421,HD,PUL17,163
422,HD,PUL17,163
423,HD,PUL17,165
424,HD,PUL17,163
425,HD,PUL17,165
426,HD,PUL17,163
